prec,modelo,type_value,value,name_modelo,type
1096,mprecrat3,peffect,0.9951478898683989,Prec (Log-normal),univariate
1096,mprecrat3,predicted,0.3220733653456016,Prec (Log-normal),univariate
1097,mprecrat3,peffect,0.9950511036059337,Prec (Log-normal),univariate
1097,mprecrat3,predicted,0.32204204107954154,Prec (Log-normal),univariate
1098,mprecrat3,peffect,0.9949534582287727,Prec (Log-normal),univariate
1098,mprecrat3,predicted,0.32201043876640506,Prec (Log-normal),univariate
1099,mprecrat3,peffect,0.9948549564432647,Prec (Log-normal),univariate
1099,mprecrat3,predicted,0.32197855928208513,Prec (Log-normal),univariate
1100,mprecrat3,peffect,0.9947556009487325,Prec (Log-normal),univariate
1100,mprecrat3,predicted,0.3219464035002005,Prec (Log-normal),univariate
1101,mprecrat3,peffect,0.9946553944374886,Prec (Log-normal),univariate
1101,mprecrat3,predicted,0.3219139722921012,Prec (Log-normal),univariate
1102,mprecrat3,peffect,0.994554339594852,Prec (Log-normal),univariate
1102,mprecrat3,predicted,0.32188126652687393,Prec (Log-normal),univariate
1103,mprecrat3,peffect,0.9944524390991644,Prec (Log-normal),univariate
1103,mprecrat3,predicted,0.32184828707134716,Prec (Log-normal),univariate
1104,mprecrat3,peffect,0.9943496956218062,Prec (Log-normal),univariate
1104,mprecrat3,predicted,0.3218150347900963,Prec (Log-normal),univariate
1105,mprecrat3,peffect,0.9942461118272131,Prec (Log-normal),univariate
1105,mprecrat3,predicted,0.32178151054544935,Prec (Log-normal),univariate
1106,mprecrat3,peffect,0.9941416903728924,Prec (Log-normal),univariate
1106,mprecrat3,predicted,0.3217477151974918,Prec (Log-normal),univariate
1107,mprecrat3,peffect,0.9940364339094387,Prec (Log-normal),univariate
1107,mprecrat3,predicted,0.3217136496040719,Prec (Log-normal),univariate
1108,mprecrat3,peffect,0.9939303450805508,Prec (Log-normal),univariate
1108,mprecrat3,predicted,0.32167931462080623,Prec (Log-normal),univariate
1109,mprecrat3,peffect,0.9938234265230472,Prec (Log-normal),univariate
1109,mprecrat3,predicted,0.3216447111010845,Prec (Log-normal),univariate
1110,mprecrat3,peffect,0.9937156808668828,Prec (Log-normal),univariate
1110,mprecrat3,predicted,0.32160983989607517,Prec (Log-normal),univariate
1111,mprecrat3,peffect,0.9936071107351645,Prec (Log-normal),univariate
1111,mprecrat3,predicted,0.3215747018547302,Prec (Log-normal),univariate
1112,mprecrat3,peffect,0.9934977187441678,Prec (Log-normal),univariate
1112,mprecrat3,predicted,0.3215392978237908,Prec (Log-normal),univariate
1113,mprecrat3,peffect,0.9933875075033528,Prec (Log-normal),univariate
1113,mprecrat3,predicted,0.32150362864779236,Prec (Log-normal),univariate
1114,mprecrat3,peffect,0.9932764796153796,Prec (Log-normal),univariate
1114,mprecrat3,predicted,0.3214676951690694,Prec (Log-normal),univariate
1115,mprecrat3,peffect,0.9931646376761252,Prec (Log-normal),univariate
1115,mprecrat3,predicted,0.32143149822776135,Prec (Log-normal),univariate
1116,mprecrat3,peffect,0.993051984274699,Prec (Log-normal),univariate
1116,mprecrat3,predicted,0.32139503866181707,Prec (Log-normal),univariate
1117,mprecrat3,peffect,0.9929385219934589,Prec (Log-normal),univariate
1117,mprecrat3,predicted,0.32135831730700054,Prec (Log-normal),univariate
1118,mprecrat3,peffect,0.9928242534080273,Prec (Log-normal),univariate
1118,mprecrat3,predicted,0.32132133499689575,Prec (Log-normal),univariate
1119,mprecrat3,peffect,0.9927091810873069,Prec (Log-normal),univariate
1119,mprecrat3,predicted,0.32128409256291196,Prec (Log-normal),univariate
1120,mprecrat3,peffect,0.9925933075934965,Prec (Log-normal),univariate
1120,mprecrat3,predicted,0.3212465908342887,Prec (Log-normal),univariate
1121,mprecrat3,peffect,0.9924766354821075,Prec (Log-normal),univariate
1121,mprecrat3,predicted,0.3212088306381012,Prec (Log-normal),univariate
1122,mprecrat3,peffect,0.9923591673019788,Prec (Log-normal),univariate
1122,mprecrat3,predicted,0.32117081279926507,Prec (Log-normal),univariate
1123,mprecrat3,peffect,0.9922409055952934,Prec (Log-normal),univariate
1123,mprecrat3,predicted,0.32113253814054205,Prec (Log-normal),univariate
1124,mprecrat3,peffect,0.9921218528975939,Prec (Log-normal),univariate
1124,mprecrat3,predicted,0.3210940074825444,Prec (Log-normal),univariate
1125,mprecrat3,peffect,0.9920020117377981,Prec (Log-normal),univariate
1125,mprecrat3,predicted,0.3210552216437407,Prec (Log-normal),univariate
1126,mprecrat3,peffect,0.9918813846382151,Prec (Log-normal),univariate
1126,mprecrat3,predicted,0.3210161814404602,Prec (Log-normal),univariate
1127,mprecrat3,peffect,0.9917599741145606,Prec (Log-normal),univariate
1127,mprecrat3,predicted,0.3209768876868987,Prec (Log-normal),univariate
1128,mprecrat3,peffect,0.9916377826759735,Prec (Log-normal),univariate
1128,mprecrat3,predicted,0.32093734119512307,Prec (Log-normal),univariate
1129,mprecrat3,peffect,0.9915148128250301,Prec (Log-normal),univariate
1129,mprecrat3,predicted,0.32089754277507654,Prec (Log-normal),univariate
1130,mprecrat3,peffect,0.991391067057761,Prec (Log-normal),univariate
1130,mprecrat3,predicted,0.32085749323458373,Prec (Log-normal),univariate
1131,mprecrat3,peffect,0.9912665478636664,Prec (Log-normal),univariate
1131,mprecrat3,predicted,0.3208171933793557,Prec (Log-normal),univariate
1132,mprecrat3,peffect,0.9911412577257314,Prec (Log-normal),univariate
1132,mprecrat3,predicted,0.320776644012995,Prec (Log-normal),univariate
1133,mprecrat3,peffect,0.9910151991204417,Prec (Log-normal),univariate
1133,mprecrat3,predicted,0.3207358459370007,Prec (Log-normal),univariate
1134,mprecrat3,peffect,0.9908883745177991,Prec (Log-normal),univariate
1134,mprecrat3,predicted,0.3206947999507734,Prec (Log-normal),univariate
1135,mprecrat3,peffect,0.9907607863813376,Prec (Log-normal),univariate
1135,mprecrat3,predicted,0.32065350685162025,Prec (Log-normal),univariate
1136,mprecrat3,peffect,0.9906324371681378,Prec (Log-normal),univariate
1136,mprecrat3,predicted,0.3206119674347601,Prec (Log-normal),univariate
1137,mprecrat3,peffect,0.9905033293288433,Prec (Log-normal),univariate
1137,mprecrat3,predicted,0.3205701824933284,Prec (Log-normal),univariate
1138,mprecrat3,peffect,0.9903734653076758,Prec (Log-normal),univariate
1138,mprecrat3,predicted,0.32052815281838204,Prec (Log-normal),univariate
1139,mprecrat3,peffect,0.9902428475424503,Prec (Log-normal),univariate
1139,mprecrat3,predicted,0.32048587919890453,Prec (Log-normal),univariate
1140,mprecrat3,peffect,0.9901114784645908,Prec (Log-normal),univariate
1140,mprecrat3,predicted,0.3204433624218111,Prec (Log-normal),univariate
1141,mprecrat3,peffect,0.9899793604991456,Prec (Log-normal),univariate
1141,mprecrat3,predicted,0.3204006032719533,Prec (Log-normal),univariate
1142,mprecrat3,peffect,0.9898464960648026,Prec (Log-normal),univariate
1142,mprecrat3,predicted,0.3203576025321243,Prec (Log-normal),univariate
1143,mprecrat3,peffect,0.9897128875739043,Prec (Log-normal),univariate
1143,mprecrat3,predicted,0.32031436098306365,Prec (Log-normal),univariate
1144,mprecrat3,peffect,0.9895785374324637,Prec (Log-normal),univariate
1144,mprecrat3,predicted,0.3202708794034623,Prec (Log-normal),univariate
1145,mprecrat3,peffect,0.9894434480401791,Prec (Log-normal),univariate
1145,mprecrat3,predicted,0.3202271585699676,Prec (Log-normal),univariate
1146,mprecrat3,peffect,0.9893076217904493,Prec (Log-normal),univariate
1146,mprecrat3,predicted,0.3201831992571879,Prec (Log-normal),univariate
1147,mprecrat3,peffect,0.9891710610703891,Prec (Log-normal),univariate
1147,mprecrat3,predicted,0.32013900223769803,Prec (Log-normal),univariate
1148,mprecrat3,peffect,0.9890337682608441,Prec (Log-normal),univariate
1148,mprecrat3,predicted,0.3200945682820437,Prec (Log-normal),univariate
1149,mprecrat3,peffect,0.9888957457364064,Prec (Log-normal),univariate
1149,mprecrat3,predicted,0.32004989815874674,Prec (Log-normal),univariate
1150,mprecrat3,peffect,0.9887569958654289,Prec (Log-normal),univariate
1150,mprecrat3,predicted,0.32000499263430965,Prec (Log-normal),univariate
1151,mprecrat3,peffect,0.9886175210100412,Prec (Log-normal),univariate
1151,mprecrat3,predicted,0.3199598524732209,Prec (Log-normal),univariate
1152,mprecrat3,peffect,0.9884773235261641,Prec (Log-normal),univariate
1152,mprecrat3,predicted,0.3199144784379594,Prec (Log-normal),univariate
1153,mprecrat3,peffect,0.988336405763525,Prec (Log-normal),univariate
1153,mprecrat3,predicted,0.3198688712889997,Prec (Log-normal),univariate
1154,mprecrat3,peffect,0.9881947700656727,Prec (Log-normal),univariate
1154,mprecrat3,predicted,0.3198230317848167,Prec (Log-normal),univariate
1155,mprecrat3,peffect,0.9880524187699923,Prec (Log-normal),univariate
1155,mprecrat3,predicted,0.31977696068189027,Prec (Log-normal),univariate
1156,mprecrat3,peffect,0.9879093542077204,Prec (Log-normal),univariate
1156,mprecrat3,predicted,0.3197306587347107,Prec (Log-normal),univariate
1157,mprecrat3,peffect,0.9877655787039601,Prec (Log-normal),univariate
1157,mprecrat3,predicted,0.3196841266957828,Prec (Log-normal),univariate
1158,mprecrat3,peffect,0.9876210945776953,Prec (Log-normal),univariate
1158,mprecrat3,predicted,0.3196373653156313,Prec (Log-normal),univariate
1159,mprecrat3,peffect,0.9874759041418063,Prec (Log-normal),univariate
1159,mprecrat3,predicted,0.31959037534280527,Prec (Log-normal),univariate
1160,mprecrat3,peffect,0.9873300097030844,Prec (Log-normal),univariate
1160,mprecrat3,predicted,0.3195431575238833,Prec (Log-normal),univariate
1161,mprecrat3,peffect,0.9871834135622461,Prec (Log-normal),univariate
1161,mprecrat3,predicted,0.31949571260347787,Prec (Log-normal),univariate
1162,mprecrat3,peffect,0.9870361180139493,Prec (Log-normal),univariate
1162,mprecrat3,predicted,0.31944804132424054,Prec (Log-normal),univariate
1163,mprecrat3,peffect,0.9868881253468064,Prec (Log-normal),univariate
1163,mprecrat3,predicted,0.3194001444268663,Prec (Log-normal),univariate
1164,mprecrat3,peffect,0.9867394378434001,Prec (Log-normal),univariate
1164,mprecrat3,predicted,0.3193520226500988,Prec (Log-normal),univariate
1165,mprecrat3,peffect,0.9865900577802981,Prec (Log-normal),univariate
1165,mprecrat3,predicted,0.31930367673073484,Prec (Log-normal),univariate
1166,mprecrat3,peffect,0.986439987428067,Prec (Log-normal),univariate
1166,mprecrat3,predicted,0.31925510740362906,Prec (Log-normal),univariate
1167,mprecrat3,peffect,0.9862892290512881,Prec (Log-normal),univariate
1167,mprecrat3,predicted,0.3192063154016989,Prec (Log-normal),univariate
1168,mprecrat3,peffect,0.986137784908571,Prec (Log-normal),univariate
1168,mprecrat3,predicted,0.31915730145592924,Prec (Log-normal),univariate
1169,mprecrat3,peffect,0.9859856572525685,Prec (Log-normal),univariate
1169,mprecrat3,predicted,0.319108066295377,Prec (Log-normal),univariate
1170,mprecrat3,peffect,0.9858328483299915,Prec (Log-normal),univariate
1170,mprecrat3,predicted,0.31905861064717617,Prec (Log-normal),univariate
1171,mprecrat3,peffect,0.9856793603816233,Prec (Log-normal),univariate
1171,mprecrat3,predicted,0.319008935236542,Prec (Log-normal),univariate
1172,mprecrat3,peffect,0.9855251956423338,Prec (Log-normal),univariate
1172,mprecrat3,predicted,0.31895904078677617,Prec (Log-normal),univariate
1173,mprecrat3,peffect,0.9853703563410947,Prec (Log-normal),univariate
1173,mprecrat3,predicted,0.3189089280192714,Prec (Log-normal),univariate
1174,mprecrat3,peffect,0.9852148447009934,Prec (Log-normal),univariate
1174,mprecrat3,predicted,0.31885859765351593,Prec (Log-normal),univariate
1175,mprecrat3,peffect,0.9850586629392475,Prec (Log-normal),univariate
1175,mprecrat3,predicted,0.31880805040709836,Prec (Log-normal),univariate
1176,mprecrat3,peffect,0.9849018132672193,Prec (Log-normal),univariate
1176,mprecrat3,predicted,0.31875728699571215,Prec (Log-normal),univariate
1177,mprecrat3,peffect,0.9847442978904303,Prec (Log-normal),univariate
1177,mprecrat3,predicted,0.3187063081331606,Prec (Log-normal),univariate
1178,mprecrat3,peffect,0.9845861190085753,Prec (Log-normal),univariate
1178,mprecrat3,predicted,0.318655114531361,Prec (Log-normal),univariate
1179,mprecrat3,peffect,0.9844272788155369,Prec (Log-normal),univariate
1179,mprecrat3,predicted,0.3186037069003497,Prec (Log-normal),univariate
1180,mprecrat3,peffect,0.9842677794993997,Prec (Log-normal),univariate
1180,mprecrat3,predicted,0.31855208594828655,Prec (Log-normal),univariate
1181,mprecrat3,peffect,0.9841076232424646,Prec (Log-normal),univariate
1181,mprecrat3,predicted,0.31850025238145957,Prec (Log-normal),univariate
1182,mprecrat3,peffect,0.9839468122212628,Prec (Log-normal),univariate
1182,mprecrat3,predicted,0.3184482069042893,Prec (Log-normal),univariate
1183,mprecrat3,peffect,0.9837853486065705,Prec (Log-normal),univariate
1183,mprecrat3,predicted,0.31839595021933403,Prec (Log-normal),univariate
1184,mprecrat3,peffect,0.9836232345634227,Prec (Log-normal),univariate
1184,mprecrat3,predicted,0.31834348302729354,Prec (Log-normal),univariate
1185,mprecrat3,peffect,0.9834604722511275,Prec (Log-normal),univariate
1185,mprecrat3,predicted,0.31829080602701443,Prec (Log-normal),univariate
1186,mprecrat3,peffect,0.9832970638232802,Prec (Log-normal),univariate
1186,mprecrat3,predicted,0.31823791991549427,Prec (Log-normal),univariate
1187,mprecrat3,peffect,0.9831330114277772,Prec (Log-normal),univariate
1187,mprecrat3,predicted,0.3181848253878863,Prec (Log-normal),univariate
1188,mprecrat3,peffect,0.9829683172068304,Prec (Log-normal),univariate
1188,mprecrat3,predicted,0.31813152313750387,Prec (Log-normal),univariate
1189,mprecrat3,peffect,0.982802983296981,Prec (Log-normal),univariate
1189,mprecrat3,predicted,0.3180780138558252,Prec (Log-normal),univariate
1190,mprecrat3,peffect,0.9826370118291137,Prec (Log-normal),univariate
1190,mprecrat3,predicted,0.3180242982324976,Prec (Log-normal),univariate
1191,mprecrat3,peffect,0.9824704049284704,Prec (Log-normal),univariate
1191,mprecrat3,predicted,0.3179703769553424,Prec (Log-normal),univariate
1192,mprecrat3,peffect,0.9823031647146644,Prec (Log-normal),univariate
1192,mprecrat3,predicted,0.31791625071035917,Prec (Log-normal),univariate
1193,mprecrat3,peffect,0.9821352933016945,Prec (Log-normal),univariate
1193,mprecrat3,predicted,0.3178619201817302,Prec (Log-normal),univariate
1194,mprecrat3,peffect,0.9819667927979582,Prec (Log-normal),univariate
1194,mprecrat3,predicted,0.3178073860518252,Prec (Log-normal),univariate
1195,mprecrat3,peffect,0.9817976653062664,Prec (Log-normal),univariate
1195,mprecrat3,predicted,0.3177526490012057,Prec (Log-normal),univariate
1196,mprecrat3,peffect,0.9816279129238566,Prec (Log-normal),univariate
1196,mprecrat3,predicted,0.31769770970862937,Prec (Log-normal),univariate
1197,mprecrat3,peffect,0.9814575377424073,Prec (Log-normal),univariate
1197,mprecrat3,predicted,0.3176425688510549,Prec (Log-normal),univariate
1198,mprecrat3,peffect,0.9812865418480512,Prec (Log-normal),univariate
1198,mprecrat3,predicted,0.31758722710364606,Prec (Log-normal),univariate
1199,mprecrat3,peffect,0.9811149273213892,Prec (Log-normal),univariate
1199,mprecrat3,predicted,0.3175316851397762,Prec (Log-normal),univariate
1200,mprecrat3,peffect,0.9809426962375044,Prec (Log-normal),univariate
1200,mprecrat3,predicted,0.317475943631033,Prec (Log-normal),univariate
1201,mprecrat3,peffect,0.9807698506659754,Prec (Log-normal),univariate
1201,mprecrat3,predicted,0.3174200032472225,Prec (Log-normal),univariate
1202,mprecrat3,peffect,0.9805963926708902,Prec (Log-normal),univariate
1202,mprecrat3,predicted,0.3173638646563739,Prec (Log-normal),univariate
1203,mprecrat3,peffect,0.9804223243108596,Prec (Log-normal),univariate
1203,mprecrat3,predicted,0.3173075285247436,Prec (Log-normal),univariate
1204,mprecrat3,peffect,0.9802476476390314,Prec (Log-normal),univariate
1204,mprecrat3,predicted,0.31725099551682,Prec (Log-normal),univariate
1205,mprecrat3,peffect,0.9800723647031031,Prec (Log-normal),univariate
1205,mprecrat3,predicted,0.31719426629532754,Prec (Log-normal),univariate
1206,mprecrat3,peffect,0.9798964775453364,Prec (Log-normal),univariate
1206,mprecrat3,predicted,0.3171373415212314,Prec (Log-normal),univariate
1207,mprecrat3,peffect,0.9797199882025699,Prec (Log-normal),univariate
1207,mprecrat3,predicted,0.31708022185374163,Prec (Log-normal),univariate
1208,mprecrat3,peffect,0.9795428987062332,Prec (Log-normal),univariate
1208,mprecrat3,predicted,0.3170229079503177,Prec (Log-normal),univariate
1209,mprecrat3,peffect,0.9793652110823603,Prec (Log-normal),univariate
1209,mprecrat3,predicted,0.3169654004666726,Prec (Log-normal),univariate
1210,mprecrat3,peffect,0.9791869273516025,Prec (Log-normal),univariate
1210,mprecrat3,predicted,0.31690770005677765,Prec (Log-normal),univariate
1211,mprecrat3,peffect,0.9790080495292428,Prec (Log-normal),univariate
1211,mprecrat3,predicted,0.3168498073728664,Prec (Log-normal),univariate
1212,mprecrat3,peffect,0.9788285796252082,Prec (Log-normal),univariate
1212,mprecrat3,predicted,0.3167917230654392,Prec (Log-normal),univariate
1213,mprecrat3,peffect,0.978648519644084,Prec (Log-normal),univariate
1213,mprecrat3,predicted,0.31673344778326734,Prec (Log-normal),univariate
1214,mprecrat3,peffect,0.9784678715851265,Prec (Log-normal),univariate
1214,mprecrat3,predicted,0.3166749821733978,Prec (Log-normal),univariate
1215,mprecrat3,peffect,0.9782866374422767,Prec (Log-normal),univariate
1215,mprecrat3,predicted,0.3166163268811569,Prec (Log-normal),univariate
1216,mprecrat3,peffect,0.9781048192041732,Prec (Log-normal),univariate
1216,mprecrat3,predicted,0.31655748255015503,Prec (Log-normal),univariate
1217,mprecrat3,peffect,0.9779224188541661,Prec (Log-normal),univariate
1217,mprecrat3,predicted,0.3164984498222911,Prec (Log-normal),univariate
